ID,nome,genero,idade,etnia,formacao,estado,tempo_de_casa,departamento,senioridade
E6C7,Milton de Souza,Masculino,34,Branco,Pos graduacao,RJ,7,TI,Analista Junior
7714,Mario Moreno Junior,Masculino,18,Pardo,Ensino Superior,SP,,Desenvolvimento de Produtos,Gerente
DC77,Simao Zeca Inieyu,Masculino,22,Pardo,Pos graduacao,AL,5,Vendas,Analista Junior
D059,Suely Ociman Preto,Feminino,18,Branco,Ensino Superior,SE,1,Vendas,Analista Pleno
7437,Arthur Leonardo Portugal Frias de Souza Neto,Masculino,43,Pardo,Ensino Superior,AC,8,Marketing,Analista Pleno
1D43,Joao Wazu,Masculino,37,Branco,Mestrado,CE,8,Compras,Analista Senior
03A4,Adilson Idarnman Osym,Masculino,45,Pardo,Ensino Superior,CE,3,Recursos Humanos,Analista Junior
5425,Jonathas da Paz de Nogueira,Masculino,19,Pardo,Ensino Medio,CE,,Vendas,Gerente
1165,Ademar Quico da Lira Junior,Masculino,35,Pardo,Ensino Superior,AP,8,Administrativo,Analista Junior
9F7D,Matheus Ataba Cromecuov,Masculino,33,Pardo,Ensino Superior,PI,9,TI,Analista Senior
5A73,Jeniffer Mourao de Martins,Feminino,19,Pardo,Mestrado,MT,,TI,Estagiario
2CCE,Antonio Penedo,Masculino,23,Pardo,Ensino Superior,RR,3,Contabilidade,Analista Junior
0093,Fabricio Silvair Gomes,Masculino,44,Pardo,Mestrado,MG,4,Vendas,Gerente
8343,Thiago Rafael Imdoa Junior,Masculino,29,Branco,Ensino Superior,MG,0,Contabilidade,Analista Junior
1ACB,Caue Aison,Masculino,33,Pardo,Mestrado,RR,2,Recursos Humanos,Analista Junior
3177,Jonathas Arthur Ufraternao,Masculino,35,Pardo,Pos graduacao,RS,5,Vendas,Analista Junior
1415,Emanoel Avelino de Siqueira Unosppoz do Espirito Santo,Masculino,31,Branco,Ensino Superior,MG,2,Recursos Humanos,Estagiario
07BC,Osorio Francisco dos Santos,Masculino,38,Preto,Ensino Superior,PB,7,Desenvolvimento de Produtos,Gerente
DE06,David Mariano da Cunha,Masculino,46,Pardo,Ensino Superior,BA,8,Compras,Analista Junior
6613,Patrick Sandro do Piaui Zosuzu,Masculino,20,Pardo,Ensino Superior,AL,0,Recursos Humanos,Analista Pleno
64CF,Wagner de Castro Nunes Junior,Masculino,39,Branco,Pos graduacao,RJ,6,Recursos Humanos,Analista Pleno
D739,Luis de Siqueira,Masculino,20,Pardo,Ensino Superior,RJ,,Contabilidade,Analista Junior
C34B,Eduardo de Godoy,Masculino,54,Pardo,Mestrado,RR,9,Compras,Analista Pleno
2827,Elisete Saneigu Valverde,Feminino,29,Preto,Ensino Superior,MG,7,Vendas,Analista Junior
ADA2,Ricardo Uribe Bryaman da Gama,Masculino,25,Branco,Mestrado,MA,7,Administrativo,Analista Pleno
91D4,Hamilton Ada,Masculino,41,Branco,Ensino Superior,MS,7,Compras,Analista Pleno
9356,Silvio da Silva de Rezende,Masculino,18,Branco,Ensino Superior,RS,,Recursos Humanos,Gerente
D589,Jacinto da Paraiba,Masculino,23,Pardo,Ensino Superior,PR,1,TI,Analista Junior
AD9D,Israel Nine,Masculino,35,Branco,Pos graduacao,AC,6,Recursos Humanos,Analista Junior
1805,Mateus Julio Barroso da Silva,Masculino,29,Branco,Ensino Superior,PR,8,Operacoes,Gerente
A801,Cesar da Graca Rangel Junior,Masculino,31,Preto,Mestrado,MG,9,Operacoes,Analista Senior
AB7C,Kevin de Arantes,Masculino,31,Branco,Mestrado,AM,8,Compras,Analista Pleno
2E5C,Rute Margarete Moreno da Silva,Feminino,45,Branco,Ensino Superior,PR,5,Administrativo,Analista Senior
1167,Josiel Bartolomeu de Lemes Preto,Masculino,30,Branco,Ensino Superior,MG,4,Administrativo,Analista Senior
AF0D,Jason Marcelo da Silva Castelo de Souza Junior,Masculino,34,Pardo,Ensino Superior,AM,7,Contabilidade,Analista Junior
3D2B,Anakin Benjamin do Maranhao,Masculino,33,Pardo,Ensino Superior,SP,3,Compras,Gerente
8C59,Fabricio Jose Pimenta,Masculino,35,Branco,Ensino Superior,RJ,3,Compras,Analista Senior
AD3E,Bernardo Fryndelshirner,Masculino,33,Pardo,Mestrado,SP,8,Contabilidade,Analista Junior
5A25,Benedito de Garcia Emda,Masculino,18,Pardo,Mestrado,CE,,TI,Analista Senior
E4AA,Leonara Andressa Jangada,Feminino,47,Pardo,Ensino Superior,RS,6,Recursos Humanos,Analista Junior
0326,Robert Amarildo de Borges Gatsudo,Masculino,20,Pardo,Ensino Medio,SP,1,Operacoes,Gerente
FBF0,Otaviano da Gama de Pacheco,Masculino,30,Branco,Pos graduacao,MG,,Marketing,Estagiario
2343,Cristiano Jeferson da Silva,Masculino,26,Pardo,Ensino Superior,RS,5,Desenvolvimento de Produtos,Analista Senior
E808,Amalia de Oliva,Feminino,22,Preto,Pos graduacao,RJ,5,TI,Gerente
458E,Moacyr de Santo Antonio,Masculino,19,Pardo,Pos graduacao,AP,2,TI,Estagiario
CF35,Eliomar Ebatau,Feminino,30,Pardo,Pos graduacao,RS,9,Recursos Humanos,Analista Senior
8E7B,Leni Vera de Lemos da Paraiba Irnel,Feminino,31,Branco,Pos graduacao,MG,2,Operacoes,Analista Junior
FE77,Dionisio Murilo Marinho,Masculino,28,Preto,Pos graduacao,RS,1,Operacoes,Analista Pleno
ED43,Quico Olavo Fortes,Masculino,28,Pardo,Ensino Superior,RR,8,Operacoes,Gerente
CE4C,Hugo Gustavo Sare,Masculino,41,Pardo,Ensino Superior,BA,4,Administrativo,Analista Junior
1468,Mariano Flavio Adrener de Braga Junior,Masculino,39,Branco,Ensino Superior,AM,2,Vendas,Analista Junior
1507,Otavia de Madureira,Feminino,36,Pardo,Ensino Superior,BA,5,Marketing,Gerente
E7DD,Felix Jack de Ferreira,Masculino,38,Branco,Ensino Superior,SP,4,Vendas,Gerente
975F,Jorge Nbo dos Santos,Masculino,27,Pardo,Ensino Superior,PB,8,Operacoes,Analista Junior
39B5,Luigi Mauricio Brasil,Masculino,25,Branco,Mestrado,PR,3,Compras,Analista Pleno
C848,Liane Gisele de Pereira Orumee,Feminino,31,Pardo,Ensino Superior,SC,6,Administrativo,Analista Junior
2812,Damiao Davi Benawopa,Masculino,32,Branco,Ensino Superior,SC,7,Marketing,Analista Junior
ED6F,Clara Fabiola da Cunha,Feminino,23,Pardo,Ensino Superior,SP,2,Vendas,Analista Senior
AE3C,Arnaldo Aloisio Mourao de Souza,Masculino,27,Pardo,Doutorado,PB,7,Desenvolvimento de Produtos,Analista Junior
C912,Xavier da Luz,Masculino,21,Branco,Ensino Superior,SE,1,Vendas,Analista Junior
2A55,Danilo de Bueno,Masculino,35,Pardo,Ensino Superior,RS,6,TI,Analista Pleno
BE6D,Nilo Fiemsoli,Masculino,42,Branco,Pos graduacao,MG,3,TI,Analista Pleno
2906,Paulo Eliel da Silva Ibarnezao,Masculino,44,Branco,Ensino Superior,PI,6,Operacoes,Analista Junior
6B6E,Fagner Zabeba de Pereira Neto,Masculino,22,Branco,Ensino Superior,AL,6,Operacoes,Analista Junior
AA80,Isaias Alisson de Rezende,Masculino,20,Amarelo,Ensino Superior,SP,,Desenvolvimento de Produtos,Analista Junior
0450,Alexandre Nowo Junior,Masculino,22,Branco,Ensino Medio,PI,5,Marketing,Analista Senior
1DA5,Alessandre de Oliveira da Silva Junior,Masculino,36,Branco,Ensino Medio,AM,4,Vendas,Gerente
8280,Charles Robert da Nobrega de Freitas,Masculino,36,Branco,Ensino Superior,MA,9,Contabilidade,Analista Pleno
3020,Abigail Vivian de Barbosa Uaba,Feminino,26,Pardo,Mestrado,RJ,5,Contabilidade,Analista Junior
B0CB,Nicolas Caio Gudugoz de Leite,Masculino,20,Pardo,Ensino Superior,RJ,1,Vendas,Analista Senior
B2B4,Decio Juan Irnemiman Drahe Junior,Masculino,49,Pardo,Ensino Superior,PR,6,Vendas,Analista Pleno
2833,Gisele da Paixao Raiov,Feminino,32,Branco,Ensino Superior,RJ,9,Compras,Analista Senior
206B,Leo Domingos de Linhares,Masculino,18,Pardo,Mestrado,MS,3,Recursos Humanos,Gerente
1D66,Dara Karina Milani,Feminino,43,Branco,Pos graduacao,SP,7,Vendas,Gerente
3FA9,Sergio de Queiroz,Masculino,39,Branco,Ensino Superior,MA,5,Desenvolvimento de Produtos,Analista Junior
06E6,Laercio de Barros dos Santos,Masculino,20,Pardo,Ensino Superior,SC,6,TI,Analista Pleno
ED81,Rai Ipyze,Masculino,20,Pardo,Ensino Superior,PI,4,Marketing,Analista Pleno
3DD1,Nelson de Rezende,Masculino,18,Preto,Mestrado,BA,,Operacoes,Analista Senior
3469,Edivaldo de Alvim da Paz Puse,Masculino,45,Branco,Ensino Superior,RO,11,Marketing,Analista Junior
880A,Arnaldo de Padilha,Masculino,34,Pardo,Ensino Superior,DF,7,Vendas,Analista Junior
1550,Batista Otaviano de Miranda Terceiro,Masculino,32,Pardo,Mestrado,AP,3,Marketing,Gerente
0D5E,Elano Robson da Silva,Masculino,37,Branco,Ensino Superior,PR,6,Marketing,Diretor
D957,Ederson de Barbosa Noshi,Masculino,18,Branco,Ensino Superior,CE,,Vendas,Analista Pleno
E900,Joao Bartolomeu Rossi de Martins,Masculino,26,Branco,Ensino Superior,TO,10,TI,Analista Junior
E337,Kaue Uribe Rossi de Barbosa Cavalcante,Masculino,22,Pardo,Ensino Medio,PR,2,Administrativo,Analista Pleno
E8FF,Samuel de Peixoto Junior,Masculino,18,Branco,Mestrado,AL,,Administrativo,Analista Pleno
745E,Joao Mineiro,Masculino,30,Pardo,Ensino Superior,SP,6,Marketing,Gerente
66FC,Saulo Marcos da Silva,Masculino,24,Branco,Mestrado,RS,,TI,Analista Senior
2F8E,Victor Valter Fernuz de Linhares Junior,Masculino,,Pardo,Ensino Superior,GO,8,Vendas,Analista Junior
DEB2,Charlene Sanches de Pereira,Feminino,27,Branco,Ensino Superior,PI,5,Marketing,Analista Junior
8CC6,Eric Joao Schneider,Masculino,32,Branco,Pos graduacao,AL,9,Compras,Analista Pleno
1254,Emanoel dos Santos da Silva Neto,Masculino,28,Branco,Ensino Superior,PE,4,Desenvolvimento de Produtos,Analista Junior
4852,Marlon Marcio de Bueno dos Santos Junior,Masculino,37,Pardo,Ensino Superior,SE,5,Compras,Gerente
EB21,Jesus de Braganca Junior,Masculino,23,Pardo,Ensino Superior,PR,,Marketing,Analista Junior
6289,Celeste Nou Buarque,Feminino,24,Pardo,Pos graduacao,RS,4,Desenvolvimento de Produtos,Gerente
0F50,Luke Laercio de Siqueira Negrao,Masculino,18,Pardo,Ensino Medio,AP,2,Contabilidade,Analista Senior
AD79,Itamar de Souza da Paixao,Masculino,35,Pardo,Ensino Superior,SC,7,TI,Analista Junior
4436,Rodrigo Elias Bahia,Masculino,,Pardo,Ensino Superior,PR,9,Compras,Gerente
6FFE,Robson Brasil,Masculino,27,Branco,Ensino Superior,SC,1,Administrativo,Gerente
1CB7,Tina de Barbosa da Conceicao,Feminino,23,Branco,Mestrado,AM,9,Marketing,Analista Senior
8DE9,Giuseppe Teba,Masculino,40,Branco,Ensino Superior,DF,5,Administrativo,Analista Junior
00D0,Walter Hildebrando de Sampaio Govea,Masculino,21,Branco,Ensino Superior,PR,,Compras,Analista Pleno
6F9D,Osorio Lopes Kyusi de Alvim,Masculino,44,Pardo,Mestrado,RJ,3,Marketing,Analista Senior
EABF,Alisson Kaue de Antunes Gomes,Masculino,24,Branco,Ensino Superior,PE,4,TI,Analista Pleno
4377,Denis Frederico Onum,Masculino,34,Pardo,Ensino Superior,PE,8,Administrativo,Analista Junior
9F54,Alberto Benedito de Cardozo,Masculino,25,Branco,Ensino Superior,SC,9,Administrativo,Gerente
557E,Beto da Silva,Masculino,20,Pardo,Ensino Superior,RJ,,Operacoes,Estagiario
98B4,Rodolfo de Borges,Masculino,33,Pardo,Ensino Superior,SC,9,Administrativo,Analista Junior
80C8,Aurelio Fabiano Aganola,Masculino,37,Branco,Ensino Superior,RO,12,Desenvolvimento de Produtos,Analista Pleno
EADF,Davi Luke Nunes,Masculino,45,Branco,Pos graduacao,CE,2,Desenvolvimento de Produtos,Analista Senior
4BBB,Matheus Meme,Masculino,38,Branco,Ensino Superior,PR,6,Vendas,Analista Junior
E12C,Washington Adoer de Tavares,Masculino,40,Pardo,Pos graduacao,AP,2,Operacoes,Analista Junior
C5B8,Jorge Luciano Castelo Branco da Silva,Masculino,28,Pardo,Ensino Superior,MA,4,Administrativo,Analista Junior
5B2C,Wesley de Matos,Masculino,36,Pardo,Mestrado,RS,4,Operacoes,Analista Junior
33FD,Batista de Peres da Graca Junior,Masculino,22,Preto,Ensino Superior,RS,,Administrativo,Gerente
2D68,Gigi da Silva,Feminino,40,Branco,Ensino Medio,SP,6,Vendas,Analista Pleno
A982,Milton Jason Oian,Masculino,19,Pardo,Ensino Superior,PR,4,Contabilidade,Analista Junior
2338,Osvaldo Lopes de Muniz Otraicli,Masculino,37,Pardo,Ensino Superior,PI,5,Operacoes,Analista Pleno
E951,Rosimeire de Peres Fortes,Feminino,50,Pardo,Ensino Superior,SP,6,TI,Analista Pleno
0F8B,Roger Franco da Encarnacao Junior,Masculino,32,Branco,Ensino Superior,SP,,Operacoes,Analista Pleno
A642,Jackson Ronaldo de Farias,Masculino,48,Pardo,Ensino Superior,RN,10,TI,Analista Junior
F62F,Leandro Imthiriaov Dutra,Masculino,18,Pardo,Ensino Superior,PB,4,Desenvolvimento de Produtos,Gerente
171F,Nicolau Rodrigues,Masculino,32,Pardo,Pos graduacao,SP,9,Operacoes,Analista Senior
AD80,Willian Jonathan Gomes,Masculino,32,Branco,Ensino Medio,MT,7,Administrativo,Analista Pleno
7B14,Olavo Klein,Masculino,30,Pardo,Pos graduacao,AL,2,TI,Gerente
CB90,Laura da Silva Migetsu Nzaro,Feminino,27,Branco,Ensino Medio,PE,5,Marketing,Analista Junior
A728,Damiao Olavo de Pereira,Masculino,22,Pardo,Ensino Superior,PR,0,Desenvolvimento de Produtos,Analista Junior
4593,Emanoel de Lacerda,Masculino,21,Branco,Ensino Superior,TO,,Recursos Humanos,Analista Junior
78B9,Walderice Maciel de Matos,Feminino,43,Branco,Mestrado,AL,9,Marketing,Analista Pleno
FFEE,Juan Eloi de Linhares Junior,Masculino,51,Branco,Pos graduacao,RS,9,TI,Analista Pleno
7C42,Helder de Campos Moreno,Masculino,28,Pardo,Mestrado,AL,5,Contabilidade,Analista Senior
2E7D,Leni Hegia Agornson Terceiro,Feminino,28,Pardo,Ensino Superior,PR,4,TI,Analista Senior
9E05,Margarete Alessandra Gine,Feminino,21,Branco,Ensino Superior,AP,5,Compras,Analista Senior
447F,Alex Nneza Ganeseman,Masculino,34,Pardo,Ensino Superior,AP,13,Marketing,Analista Junior
15A0,Edson Tomaz de Barboza da Silva,Masculino,36,Branco,Ensino Superior,SC,5,Vendas,Diretor
2F1E,Zara Eva de Souza Bauos Plazeivic,Feminino,28,Branco,Doutorado,MG,9,Compras,Analista Pleno
A000,Quesia Flavia Jaolol,Feminino,51,Branco,Mestrado,CE,9,Marketing,Analista Pleno
4C72,Wagner Wernfe,Masculino,49,Pardo,Pos graduacao,SP,4,Operacoes,Analista Pleno
FAD5,Aline da Gama,Feminino,22,Branco,Mestrado,PE,7,Compras,Analista Senior
0546,Bento de Peixoto Niopatleov da Paraiba,Masculino,41,Pardo,Ensino Superior,RJ,3,TI,Analista Pleno
13CE,Jackson da Costa,Masculino,33,Pardo,Doutorado,MG,3,Administrativo,Analista Pleno
E3B7,Wagner Marlon de Assis Neto,Masculino,19,Preto,Ensino Superior,BA,4,Contabilidade,Gerente
4247,Arlete Zilda Borba Irngycoman Vliome,Feminino,25,Pardo,Ensino Superior,RS,6,Operacoes,Analista Junior
5FF6,Jason Ribeiro Marinho,Masculino,35,Pardo,Ensino Superior,MT,9,Desenvolvimento de Produtos,Analista Senior
4A7D,Mauricio Edivaldo Iegil dos Santos Terceiro,Masculino,27,Branco,Ensino Superior,PA,3,Contabilidade,Gerente
D0D6,Oseas Gabycko Neto,Masculino,40,Branco,Ensino Superior,RJ,6,Operacoes,Analista Pleno
B6FC,Heitor Milton Chido,Masculino,33,Pardo,Ensino Superior,CE,5,Contabilidade,Gerente
DBB5,Camilo da Silva de Pinheiro,Masculino,25,Branco,Mestrado,BA,4,Contabilidade,Analista Junior
26F8,Juan Elias dos Santos,Masculino,33,Branco,Ensino Superior,GO,8,Recursos Humanos,Analista Senior
E33C,Suzana Mikaella de Souza Barroso,Feminino,42,Branco,Ensino Superior,TO,6,Compras,Gerente
C2F0,Vinicius de Novais,Masculino,22,Pardo,Pos graduacao,RJ,1,TI,Analista Pleno
931E,Fabricio Hibome,Masculino,41,Preto,Ensino Superior,RJ,7,TI,Analista Junior
EEBE,Wagner Gomes da Silva,Masculino,24,Branco,Ensino Superior,MT,0,Operacoes,Analista Junior
BF2D,Lucas Gabriel Ceso,Masculino,42,Pardo,Ensino Superior,TO,12,Marketing,Analista Pleno
8925,Martinho Reginaldo de Macedo Weber,Masculino,51,Branco,Doutorado,MG,6,Recursos Humanos,Gerente
26E0,Jeferson Adonis de Pereira Kuki Gomes,Masculino,31,Branco,Ensino Superior,RS,7,TI,Analista Senior
81D2,Willian Eric de Sao Pedro Bevoer,Masculino,32,Pardo,Pos graduacao,MG,0,Compras,Analista Junior
63BA,Olivia Paula Noyochiji Freire,Feminino,36,Pardo,Mestrado,SP,3,Vendas,Analista Junior
7FB4,Lilian Luara de Espanha Gutierrez,Feminino,30,Pardo,Pos graduacao,RN,4,Marketing,Analista Pleno
9DBD,Ramon Isaias Rosa,Masculino,33,Pardo,Ensino Superior,PR,8,Administrativo,Analista Senior
0710,Uribe Woteya,Masculino,40,Branco,Ensino Superior,DF,4,TI,Analista Senior
E873,Saulo Sebastiao Gomes Krinwo Iornaman Junior,Masculino,25,Branco,Ensino Superior,RJ,2,Desenvolvimento de Produtos,Analista Senior
8865,Celia Klein,Feminino,27,Pardo,Ensino Superior,MS,,Desenvolvimento de Produtos,Analista Pleno
06A6,Alessandre de Lacerda,Masculino,37,Pardo,Doutorado,CE,6,Contabilidade,Analista Senior
E12B,Davi Aureo Marinho,Masculino,18,Pardo,Ensino Superior,RR,,Marketing,Analista Pleno
4BEF,Bartolomeu Cleber Gomes,Masculino,29,Pardo,Pos graduacao,PE,4,Recursos Humanos,Gerente
835F,Andre Israel Yrindivic de Aguiar,Masculino,27,Branco,Ensino Superior,MG,3,Vendas,Analista Senior
8F6D,Cleber de Oliveira Elzo Ultier,Masculino,31,Preto,Ensino Superior,RO,8,TI,Analista Junior
65E9,Paulo Aurelio de Arruda,Masculino,58,Pardo,Ensino Medio,SC,,Administrativo,Analista Pleno
3A0E,Uribe de Trindade,Masculino,35,Branco,Ensino Superior,PR,12,Administrativo,Analista Senior
413A,Iago Kinivean da Silva de Lacerda,Masculino,22,Pardo,Ensino Superior,RO,4,TI,Analista Junior
39A9,Clara Josilda Aroson de Teixeira da Silva,Feminino,21,Branco,Mestrado,MT,4,Vendas,Analista Junior
6C20,Ana da Gama,Feminino,39,Pardo,Ensino Superior,RS,5,Marketing,Analista Junior
6897,Paulo de Barboza Chisa,Masculino,29,Branco,Ensino Superior,BA,5,Marketing,Analista Pleno
8993,Cleber de Peres,Masculino,30,Branco,Pos graduacao,PB,4,Marketing,Gerente
AB97,Ezequiel Augusto Weber,Masculino,37,Branco,Ensino Superior,PR,7,Compras,Analista Pleno
C7A6,Tatiane Penedo Tristao,Feminino,20,Pardo,Mestrado,RJ,4,Administrativo,Analista Junior
FC87,Eloi Valverde,Masculino,25,Branco,Ensino Superior,AL,8,Vendas,Analista Pleno
028B,Bella Rosatto,Feminino,18,Pardo,Mestrado,MG,1,Vendas,Estagiario
6243,Mateus Xerxes de Figueira Mosa,Masculino,21,Pardo,Ensino Superior,DF,4,Desenvolvimento de Produtos,Analista Junior
9266,Frederico Eliel Rinivic,Masculino,30,Branco,Ensino Superior,RJ,2,Compras,Analista Senior
4824,Xerxes Alvaro dos Santos Momuz,Masculino,29,Branco,Ensino Superior,PR,6,Vendas,Analista Pleno
D0E4,Meire de Sao Pedro Seixas,Feminino,35,Pardo,Mestrado,SC,9,Marketing,Analista Junior
9608,Rogerio do Maranhao Beoescu,Masculino,22,Preto,Ensino Superior,SE,,Recursos Humanos,Analista Senior
B740,Marcos Robson Ezen,Masculino,19,Branco,Ensino Superior,RS,,Operacoes,Analista Senior
41E7,Reginaldo de Lins Mendes,Masculino,21,Pardo,Ensino Superior,AL,5,Contabilidade,Analista Pleno
7FA6,Jeniffer Rosimeire Maciel,Feminino,31,Pardo,Ensino Superior,RS,,TI,Gerente
CB5B,Wilson de Chaves,Masculino,32,Branco,Ensino Superior,ES,5,TI,Analista Senior
BD48,Suzy Banhos,Feminino,28,Branco,Ensino Superior,PR,4,Vendas,Analista Pleno
0790,Artur Vaofela,Masculino,22,Pardo,Ensino Superior,SE,3,Compras,Analista Junior
1B33,Heron Tadrima,Masculino,31,Pardo,Ensino Superior,RR,7,Marketing,Analista Senior
9FC5,Laercio Oliver Bopi de Monteiro Rosatto,Masculino,40,Amarelo,Ensino Superior,AC,11,Marketing,Analista Pleno
0E42,Arthur Acorezavic,Masculino,39,Branco,Ensino Superior,PB,5,TI,Analista Junior
89D3,Joaquim Alunuenman,Masculino,24,Branco,Doutorado,RS,2,TI,Analista Senior
A976,Juliano Fabricio Pibitego,Masculino,28,Branco,Ensino Superior,GO,3,Recursos Humanos,Analista Pleno
89E8,Aldo Arthur de Souza Enaco,Masculino,37,Branco,Ensino Superior,GO,7,Desenvolvimento de Produtos,Analista Junior
70A5,Guilherme Augusto Enhi,Masculino,33,Pardo,Ensino Superior,SP,8,Marketing,Gerente
BD8C,Willian de Souza,Masculino,21,Pardo,Pos graduacao,RS,,Recursos Humanos,Analista Senior
4536,Mateus de Oliveira da Silva Kresci,Masculino,23,Pardo,Mestrado,SP,5,Recursos Humanos,Gerente
814D,Igor Daniel da Silva Ximenes,Masculino,22,Branco,Ensino Superior,RS,6,TI,Analista Senior
B467,Wellington Isaias Paim Junior,Masculino,32,Branco,Ensino Superior,RJ,2,Contabilidade,Analista Junior
BD73,Marcielle Elisangela Cavalcante,Feminino,50,Branco,Doutorado,SP,7,Administrativo,Analista Senior
A216,Gabrielle Umazu de Uchoa,Feminino,28,Pardo,Ensino Superior,MS,2,Desenvolvimento de Produtos,Gerente
E5C4,Eloa de Sales,Feminino,33,Pardo,Ensino Superior,SC,5,Marketing,Analista Senior
D98D,Leonardo Tali Oshemvaer,Masculino,25,Branco,Ensino Superior,RS,8,Vendas,Analista Pleno
4DBD,Kim Obernbani Mescko,Masculino,18,Branco,Ensino Superior,RR,4,Recursos Humanos,Analista Pleno
D532,Denis de Rezende,Masculino,35,Pardo,Ensino Superior,RJ,6,TI,Analista Junior
91F5,Robert de Figueiredo Nunes,Masculino,37,Pardo,Pos graduacao,RR,9,Marketing,Analista Senior
3ACF,Iago Luigi Naves de Pimentel,Masculino,22,Branco,Ensino Superior,SC,6,Marketing,Analista Pleno
83C5,Laura Charlene Weiss de Ramos,Feminino,29,Pardo,Ensino Superior,MT,5,Operacoes,Analista Junior
802A,Ademar Romildo Igreja Ximenes,Masculino,28,Branco,Ensino Superior,PA,3,Operacoes,Analista Senior
F2FA,Heron Wellington Tlofoi Egruvel Junior,Masculino,41,Branco,Pos graduacao,BA,9,Recursos Humanos,Analista Pleno
9788,Thiago Gilmar da Silva,Masculino,28,Branco,Ensino Superior,MA,9,TI,Analista Junior
FF60,David Nilo de Jesus da Silva,Masculino,41,Branco,Pos graduacao,AP,10,Marketing,Gerente
2037,Quico de Torquato Gomes,Masculino,20,Pardo,Doutorado,TO,,Compras,Gerente
5CDC,Janete de Oliveira,Feminino,29,Pardo,Ensino Superior,SC,0,Desenvolvimento de Produtos,Analista Pleno
FF08,Luan Omar da Mata Erni de Pereira Terceiro,Masculino,27,Pardo,Ensino Superior,PI,6,Contabilidade,Analista Senior
5699,Yuri Ney de Siqueira,Masculino,34,Branco,Pos graduacao,SC,3,TI,Analista Junior
563A,Hercules Caio Castelo Branco,Masculino,36,Preto,Ensino Superior,SE,5,Administrativo,Analista Junior
A331,Mariano Xavier de Fraga da Silva,Masculino,48,Preto,Pos graduacao,DF,7,Contabilidade,Analista Junior
3F48,Romildo Fizreldlo,Masculino,43,Branco,Mestrado,AL,8,Compras,Analista Junior
7CD0,Eloi Xavier Gois,Masculino,21,Pardo,Doutorado,AM,4,Contabilidade,Analista Senior
746E,Avelino Moises de Angola Bufleotoao,Masculino,18,Pardo,Pos graduacao,TO,,Administrativo,Analista Pleno
FB4E,Cleber Filipe da Silva de Braga do Parana,Masculino,27,Pardo,Pos graduacao,AC,3,Desenvolvimento de Produtos,Analista Senior
95CD,Otto Mariano de Nogueira,Masculino,30,Pardo,Ensino Superior,SP,,Contabilidade,Diretor
D243,Helder de Pacheco,Masculino,30,Preto,Ensino Superior,PR,5,Contabilidade,Analista Senior
2D58,Jose Walter Egaey Vifa,Masculino,18,Pardo,Ensino Superior,AC,,Operacoes,Analista Pleno
C462,Victor de Vasconcelos Junior,Masculino,19,Branco,Ensino Superior,GO,5,Compras,Analista Pleno
